اللبث,اللُّبْثُ
وقد,وقد
لأيت,لأَيْت
ألأى,أَلأَى
لأيا,لأْياً
وقال,وقال
غيره,غيره
لأأيت,لأأَيْت
في,في
حاجتي,حاجتي
مشدد,مشدَّد
أبطأتوالتأت,أَبطأْتوالتَأَتْ
هي,هي
أبطأت,أَبْطَأَت
التهذيب,التهذيب
يقال,يقال
لأى,لأَى
يلأى,يَلأَى
لأيا,لأْياً
والتأى,والتَأى
يلتئي,يَلْتَئي
إذا,إِذا
أبطأوقال,أَبطأَوقال
الليث,الليث
لم,لم
أسمع,أَسمع
لأيا,لأْياً
عرفت,عرفْتُ
وبعد,وبَعدَ
لأي,لأْيٍ
فعلت,فعلت
أي,أَي
بعد,بعد
جهد,جَهْد
ومشقةويقال,ومشقةويقال
ما,ما
كدت,كِدْت
أحمله,أَحمله
إلا,إِلاَّ
لأيا,لأْياً
وفعلت,وفعلت
كذا,كذا
بعد,بعد
لأي,لأْيٍ
أي,أَي
بعد,بعد
شدة,شدَّة
وإبطاءوفي,وإِبْطاءوفي
حديث,حديث
أم,أُم
أيمن,أَيمن
رضي,رضي
الله,الله
عنها,عنها
فبلأي,فبِلأْيٍ
ما,ما
استغفرلهم,استَغْفَرَلهم
رسول,رسولُ
الله,الله
أي,أَي
بعد,بعد
مشقة,مشقة
وجهد,وجهدْ
وإبطاء,وإِبْطاء
ومنه,ومنه
حديث,حديث
وهجرتها,وهِجْرَتِها
ابن,ابنَ
الزبير,الزُّبَيْرِ
فبلأي,فبِلأْيٍ
ما,مَّا
كلمتهواللأى,كَلَّمَتْهُواللأَى
الجهد,الجَهْد
والشدة,والشدَّة
والحاجة,والحاجة
إلى,إِلى
الناس,الناس
قال,قال
العجير,العجير
السلولي,السلولي
وليس,وليس
يغير,يُغَيِّرُ
خيم,خِيمَ
الكريم,الكَريم
خلوقة,خُلُوقةُ
أثوابه,أَثْوابِه
واللأى,واللأَى
وقال,وقال
القتيبي,القتيبي
في,في
قوله,قوله
فلأيا,فَلأْياً
بلأي,بِلأْيٍ
ما,مَّا
حملنا,حَمَلْنا
غلامنا,غُلامَنا
أي,أَي
جهدا,جَهْداً
بعد,بعد
جهد,جَهْد
قدرنا,قَدَرْنا
على,على
حمله,حَمْله
على,على
الفرس,الفرس
قال,قال
واللأي,واللأْيُ
المشقة,المشقة
والجهد,والجهد
قال,قال
أبو,أَبو
منصور,منصور
والأصل,والأَصل
في,في
اللأي,اللأْي
البطء,البُطْء
وأنشد,وأَنشد
أبو,أَبو
الهيثم,الهيثم
لأبي,لأَبي
زبيد,زبيد
وثار,وثارَ
إعصار,إِعْصارُ
هيجا,هَيْجا
بينهم,بينَهُمْ
وخلت,وخَلَتْ
بالكور,بالكُورِ
لأيا,لأْياً
وبالأنساع,وبالأَنساع
تمتصع,تَمْتَصِعُ
قال,قال
لأيا,لأْياً
بعد,بعد
شدة,شدَّة
يعني,يعني
أن,أَن
الرجل,الرجل
قتله,قتله
الأسد,الأَسد
وخلت,وخلت
ناقته,ناقته
بالكور,بالكور
تمتصع,تمتصع
تحرك,تحرك
ذنبهاواللأى,ذنبهاواللأَى
الشدة,الشدة
في,في
العيش,العيش
وأنشد,وأَنشد
بيت,بيت
العجير,العجير
السلولي,السلولي
أيضاوفي,أَيضاًوفي
الحديث,الحديث
من,مَن
كان,كان
له,له
ثلاث,ثلاثُ
بنات,بنات
فصبر,فصَبَر
على,على
لأوائهن,لأْوائهن
كن,كُنَّ
له,له
حجابا,حجاباً
من,من
النار,النار
اللأواء,اللأْواء
الشدة,الشدة
وضيق,وضيق
له,له
ألست,أَلَسْتَ
تحزن,تَحْزَنُ
ألست,أَلَسْتَ
تصيبك,تُصِيبُك
اللأواء,اللأْواء
ومنه,ومنه
الحديث,الحديث
الآخر,الآخر
من,مَن
صبر,صبر
على,على
لأوء,لأْوء
المدينة,المَدينة
واللأواء,واللأْواء
المشقة,المشَقة
والشدة,والشدة
وقيل,وقيل
القحط,القَحْط
يقال,يقال
أصابتهم,أَصابتهم
لأواء,لأْواء
وشصاصاء,وشَصاصاء
وهي,وهي
الشدة,الشدة
قال,قال
وتكون,وتكون
اللأواء,اللأْواء
وحالت,وحالَتِ
اللأواء,اللأْواء
دون,دون
نسعي,نسعي
وقد,وقد
ألأى,أَلأَى
القوم,القومُ
مثل,مثل
ألعى,أَلعى
إذا,إِذا
وقعوا,وقعوا
في,في
اللأواء,اللأْواء
قال,قال
أبو,أَبو
عمرو,عمرو
اللألاء,اللأْلاء
الفرح,الفرح
التاموالتأى,التاموالْتَأَى
الرجل,الرجل
أفلس,أَفلَسَ
واللأى,واللأَى
بوزن,بوزن
اللعا,اللَّعا
الثور,الثَّوْر
الوحشي,الوحشيّ
قال,قال
اللحياني,اللحياني
وتثنيته,وتثنيته
لأيان,لأَيان
والجمع,والجمع
ألآء,أَلآء
مثل,مثل
ألعاع,أَلْعاعٍ
مثل,مثل
جبل,جبَل
وأجبال,وأَجبال
والأنثى,والأُنثى
لآة,لآة
مثل,مثل
لعاة,لَعاةٍ
ولأى,ولأَىً
بغير,بغير
هاء,هاء
إنها,إِنها
البقرة,البقرة
من,من
الوحش,الوحش
خاصة,خاصة
أبو,أَبو
عمرو,عمرو
اللأى,اللأَى
البقرة,البقرة
وحكي,وحكي
بكم,بكَمْ
لآك,لآك
هذه,هذه
أي,أَي
بقرتك,بقرتُك
هذه,هذه
قال,قال
الطرماح,الطرماح
كظهر,كظَهْرِ
اللأى,اللأَى
لو,لو
يبتغى,يُبْتَغى
رية,رَيَّةٌ
بها,بها
لعنت,لَعَنَّتْ
وشقت,وشَقَّتْ
في,في
بطون,بُطُون
الشواجن,الشَّواجِنِ
ابن,ابن
الأعرابي,الأَعرابي
لآة,لآةٌ
وألاة,وأَلاة
بوزن,بوزن
لعاة,لَعاة
وعلاةوفي,وعَلاةوفي
حديث,حديث
أبي,أَبي
هريرة,هريرة
رضي,رضي
الله,الله
عنه,عنه
يجيء,يَجِيء
من,من
قبل,قِبَل
المشرق,المَشْرِق
قوم,قَوم
وصفهم,وصفَهم
ثم,ثم
قال,قال
والراوية,والرّاوية
يومئذ,يَومئذٍ
يستقى,يُسْتَقى
عليها,عليها
أحب,أَحَبُّ
إلي,إِليَّ
من,من
لاء,لاءٍ
وشاء,وشاءٍ
قال,قال
ابن,ابن
الأثير,الأَثير
قال,قال
القتيبي,القتيبي
هكذا,هكذا
رواه,رواه
نقلة,نَقَلة
الحديث,الحديث
لاء,لاء
بوزن,بوزن
ماء,ماء
وإنما,وإِنما
ألآء,أَلآء
بوزن,بوزن
ألعاع,أَلْعاع
وهي,وهي
الثيران,الثِّيران
واحدها,واحدها
لأى,لأَىً
بوزن,بوزن
قفا,قَفاً
وجمعه,وجمعه
أقفاء,أَقْفاء
يريد,يريد
بعير,بَعِير
يستقى,يُسْتقى
عليه,عليه
يومئذ,يومئذ
والغنم,والغنم
كأنه,كأَنه
أراد,أَراد
الزراعة,الزراعة
لأن,لأَن
أكثر,أَكثر
من,من
يقتني,يَقْتَني
الثيران,الثيران
والغنم,والغنم
الزراعونولأي,الزرَّاعونولأْيٌ
ولؤي,ولُؤَيُّ
اسمان,اسمان
وتصغير,وتصغير
لأي,لأْي
لؤي,لُؤَيٌّ
ومنه,ومنه
لؤي,لؤيّ
بن,بن
غالب,غالب
أبو,أَبو
قريش,قريش
قال,قال
أبو,أَبو
منصور,منصور
وأهل,وأَهل
العربية,العربية
يقولون,يقولون
هو,هو
عامر,عامر
بن,بن
لؤي,لُؤيّ
بالهمز,بالهمز
والعامة,والعامة
تقول,تقول
لوي,لُوَيّ
من,من
جعله,جعله
من,من
اللأي,اللأْي
لوى,لِوَى
الرمل,الرَّمْل
لم,لم
يهمزهولأي,يهمزهولأْيٌ
نهر,نهر
من,من
بلاد,بلاد
مزينة,مُزَيْنةَ
كثير,كثير
عزة,عزة
عرفت,عَرَفْتُ
الدار,الدَّار
قد,قدْ
أقوت,أَقْوَتْ
بريم,برِيمِ
إلى,إِلى
لأي,لأْيٍ
فمدفع,فمَدْفَعِ
ذي,ذِي
يدوم,يَدُومِ
لأي,لأي
بفتح,بفتح
فسكون,فسكون
واللائي,واللاَّئي
بمعنى,بمعنى
اللواتي,اللَّواتي
بوزن,بوزن
القاضي,القاضي
والداعيوفي,والدَّاعيوفي
التنزيل,التنزيل
العزيز,العزيز
واللائي,واللاَّئي
يئسن,يَئِسْنَ
من,من
المحيض,المَحِيض
قل,قل
اللاؤو,اللاَّؤو
فعلوا,فعلوا
ذلك,ذلك
يريد,يريد
اللاؤون,اللاَّؤون
فحذف,فحذف
النون,النون
تخفيفا,تخفيفاً
والصاد,والصاد
والحاء,والحاء
أصل,أصلٌ
يدل,يدلُّ
على,على
خلوص,خُلوصٍ
في,في
شيء,شيءٍ
ونقاء,ونقاء
من,من
الشوب,الشَّوب
من,من
ذلك,ذلك
اللسان,اللِّسان
الفصيح,الفصيح
الطليقوالكلام,الطَّليقوالكلام
الفصيح,الفصيح
العربيوالأصل,العربيّوالأصلُ
أفصح,أفْصَحَ
اللبن,اللّبَنُ
سكنت,سكنت
رغوتهوأفصح,رَُِغوتُهوأفْصَحَ
الرجل,الرّجل
تكلم,تكلَّم
بالعربيةوفصح,بالعربيَّةوفَصُح
جادتلغته,جادتلغتُه
حتى,حتَّى
لا,لا
يلحن,يلحَنُ
في,في
كتاب,كتاب
ابن,ابن
دريد,دريد
أفصح,أفصح
العربي,العربيُّ
إفصاحا,إفصاحاً
وفصح,وفَصُح
العجمي,العجميُّ
فصاحة,فَصاحةً
إذا,إذا
تكلم,تكلَّم
بالعربية,بالعربية
غلطا,غلطاً
والقول,والقول
هو,هو
الأولوحكى,الأوّلوحكَى
فصح,فَصُحَ
اللبن,اللبنُ
فهو,فهو
فصيح,فصيح
إذا,إذا
أخذت,أُخذت
عنه,عنه
الرغوة,الرِّغوة
قالويقولون,قالويقولون
أفصح,أفصَحَ
الصبح,الصُّبح
إذا,إذا
بدا,بدا
ضوؤه,ضوؤُه
قالوا,قالوا
وكل,وكلُّ
واضح,واضحٍ
مفصحويقال,مُفْصِحٌويقال
إن,إنَّ
الأعجم,الأعجم
ما,ما
لا,لا
ينطق,ينطق
والفصيح,والفصيحَ
ما,ما
ينطقومما,ينطقومما
الفصح,الفِصْح
عيد,عيدُ
النصارى,النصارى
يقال,يقال
أفصحوا,أفصحوا
جاء,جاء
فصحهم,فِصحُهم
عرتب,عرتب
لسان,لسان
العرب,العرب
العرتبة,العَرْتَبةُ
الأنف,الأَنْفُ
وقيل,وقيل
ما,ما
لان,لانَ
منه,منه
وقيل,وقيل
هي,هي
الدائرة,الدائرةُ
تحته,تحته
في,في
وسط,وَسَطِ
الشفة,الشفةِ
الأزهري,الأَزهري
يكونوا,يكونوا
فصحاء,فصحاء
وقول,وقول
الله,اللّه
عز,عز
وجل,وجل
قالت,قَالَتِ
الأعراب,الأَعْرَابُ
آمنا,آمَنَّا
قل,قُل
لم,لَّمْ
تؤمنوا,تُؤْمِنُوا
ولكن,وَلَكِن
قولوا,قُولُوا
أسلمنا,أَسْلَمْنَا
فهؤلاء,فهؤلاء
الله,اللّه
عليه,عليه
وسلم,وسلم
المدينة,المدينة
طمعا,طمعاً
في,في
الصدقات,الصدقات
لا,لا
الله,اللّه
تعالى,تعالى
العرب,العرب
ومثلهم,ومثلْهم
الذين,الذين
ذكرهم,ذكرهم
الله,اللّه
في,في
سورة,سورة
التوبة,التوبة
فقال,فقال
الأعراب,الأَعْرابُ
أشد,أَشدّ
كفرا,كُفراً
ونفاقا,ونِفاقاً
الآية,الآية
التي,التي
عند,عند
الأنف,الأَنف
وسط,وَسَطَ
الشفة,الشَّفَةِ
العليا,العُلْيا
العرتمة,العَرْتَمَةُ
والعرتبة,والعَرْتَبةُ
لغة,لغة
فيها,فيها
الجوهري,الجوهري
سألت,سأَلتُ
عنها,عنها
أعرابيا,أَعرابياً
من,من
أسد,أَسَد
فوضع,فوَضَع
أصبعه,أُصْبُعَه
على,على
وترة,وَتَرةِ
أنفه,أَنفه
نحا,نحا
لسان,لسان
العرب,العرب
الأزهري,الأَزهري
ثبت,ثبت
عن,عن
أهل,أَهل
يونان,يُونانَ
فيما,فيما
يذكر,يَذْكُر
المترجمون,المُتَرْجِمُون
العارفون,العارِفُون
بلسانهم,بلسانهم
ولغتهم,ولغتهم
أنهم,أَنهم
يسمون,يسمون
علم,عِلْمَ
الألفاظ,الأَلفاظ
والعناية,والعِنايةَ
بالبحث,بالبحثْ
عنه,عنه
نحوا,نَحْواً
ويقولون,ويقولون
كان,كان
فلان,فلان
من,من
النحويين,النَّحْوِيينَ
ولذلك,ولذلك
سمي,سُمي
يوحنا,يُوحنَّا
الإسكندراني,الإِسكَنْدَرانيُّ
يحيى,يَحْيَى
النحوي,النَّحْوِيَّ
للذي,للذي
كان,كان
بلغة,بلغة
اليونانيينوالنحو,اليُونانِيِّينوالنَّحْوُ
إعراب,إِعراب
الكلام,الكلام
العربيوالنحو,العربيوالنَّحْوُ
القصد,القَصدُ
والطريق,والطَّرِيقُ
يكون,يكون
ظرفا,ظرفاً
ويكون,ويكون
اسما,اسماً
نحاه,نَحاه
ينحوه,يَنْحُوه
وينحاه,ويَنْحاه
نحوا,نَحْواً
وانتحاه,وانْتَحاه
ونحو,ونَحْوُ
العربية,العربية
منه,منه
إنما,إِنما
هو,هو
انتحاء,انتِحاء
سمت,سَمْتِ
كلام,كلام
العرب,العرب
في,في
تصرفه,تَصَرُّفه
من,من
إعراب,إِعراب
وغيره,وغيره
كالتثنية,كالتثنية
والجمع,والجمع
والتحقير,والتحقير
والتكبير,والتكبير
والإضافة,والإِضافة
والنسب,والنسب
وغير,وغير
ذلك,ذلك
ليلحق,ليَلْحَق
من,مَن
ليس,ليس
من,من
أهل,أَهل
اللغة,اللغة
العربية,العربية
بأهلها,بأَهلها
في,في
الفصاحة,الفصاحة
فينطق,فيَنطِق
بها,بها
وإن,وإِن
لم,لم
يكن,يكن
منهم,منهم
أو,أَو
إن,إِن
شذ,شَذَّ
بعضهم,بعضهم
عنها,عنها
رد,رُدَّ
به,به
إليها,إِليها
وهو,وهو
في,في
الأصل,الأَصل
مصدر,مصدر
شائع,شائع
أي,أَي
نحوت,نَحَوْتُ
نحوا,نَحْواً
كقولك,كقولك
قصدت,قَصَدْت
قصدا,قَصْداً
ثم,ثم
خص,خُص
به,به
انتحاء,انْتِحاء
هذا,هذا
القبيل,القَبيل
من,من
العلم,العلم
كما,كما
أن,أَن
الفقه,الفِقه
في,في
الأصل,الأَصل
مصدر,مصدر
فقهت,فَقِهْت
الشيء,الشيء
أي,أَي
عرفته,عَرَفته
ثم,ثم
خص,خُص
به,به
علم,علم
الشريعة,الشريعة
أن,أَن
بيت,بيت
الله,الله
عز,عز
وجل,وجل
خص,خُص
به,به
الكعبة,الكعبة
شائعا,شائعاً
في,في
جنسه,جنسه
على,على
أحد,أَحد
أنواعه,أَنواعه
وقد,وقد
استعملته,استعملته
العرب,العرب
ظرفا,ظَرْفاً
وأصله,وأَصله
المصدر,المصدر
وأنشد,وأَنشد
أبو,أَبو
الحسنترمي,الحسنتَرْمِي
الأماعيز,الأَماعِيزَ
بمجمرات,بمُجْمَراتِ
بأرجل,بأَرْجُلٍ
روح,رُوحٍ
مجنبات,مُجَنَّباتِ
يحدو,يَحْدُو
بها,بها
كل,كلُّ
فتى,فَتًى
هيات,هَيّاتٍ
وهن,وهُنَّ
نحو,نَحْوَ
البيت,البيتِ
عامدات,عامِداتِ
والجمع,والجمع
أنحاء,أَنْحاء
ونحو,ونُحُوٌّ
قال,قال
سيبويه,سيبويه
شبهوها,شبهوها
بعتو,بعُتُوٍّ
العرب,العرب
إنكم,إِنَّكم
لتنظرون,لَتَنْظُرون
في,في
نحو,نُحُوٍّ
كثيرة,كثيرة
أي,أَي
في,في
ضروب,ضُروب
من,من
النحو,النَّحو
شبهها,شبهها
بعتو,بعُتُوٍّ
والوجه,والوجه
في,في
مثل,مثل
هذه,هذه
الواوات,الواوات
إذا,إِذا
جاءت,جاءت
في,في
جمع,جمعٍ
الياء,الياءُ
كقولهم,كقولهم
في,في
جمع,جمع
ثدي,ثَدْي
ثدي,ثُدِيٌّ
وعصي,وعُصِيٌّ
وحقي,وحُقِيٌّ
الجوهري,الجوهري
يقال,يقال
نحوت,نَحَوْتُ
نحوك,نَحْوَك
أي,أَي
قصدت,قَصَدْتُ
قصدك,قَصْدَك
التهذيب,التهذيب
وبلغنا,وبَلَغنا
أن,أَنّ
أبا,أَبا
الأسود,الأَسود
الدؤلي,الدُّؤليَّ
وضع,وضع
وجوه,وجُوه
العربية,العربية
وقال,وقال
للناس,للناس
انحوا,انْحُوا
نحوه,نحْوه
فسمي,فسمي
نحوا,نَحْواً
ابن,ابن
السكيت,السكيت
نحا,نَحا
نحوه,نَحْوَه
إذا,إِذا
قصده,قصده
ونحا,ونَحا
الشيء,الشيءَ
ينهاه,يَنْهاه
وينحوه,ويَنْحُوه
إذا,إِذا
حرفه,حَرَّفه
ومنه,ومنه
سمي,سمي
النحوي,النَّحْوِيُّ
لأنه,لأَنه
يحرف,يُحرّف
الكلام,الكلام
إلى,إِلى
وجوه,وجوه
الإعراب,الإِعراب
ابن,ابن
بزرج,بزرج
نحوت,نَحَوْت
الشيء,الشيء
أممته,أَمَمْتُه
أنحوه,أَنْحُوه
وأنحاهونحيت,وأَنْحاهونَحَّيْتُ
كذا,كذا
في,في
الأصل,الأصل
مضبوطا,مضبوطاً
عن,عن
ونحوته,ونَحَوْته
وأنشد,وأَنشد
فلم,فلم
يبق,يَبْقَ
إلا,إِلاَّ
أن,أَن
ترى,تَرَى
في,في
محله,مَحَلِّه
رمادا,رَماداً
نحت,نَحَتْ
عنه,عنه
السيول,السُّيولَ
جنادله,جَنادِلُهْ
ورجل,ورجل
ناح,ناحٍ
من,من
قوم,قوم
نحاة,نُحاةٍ
نحوي,نَحْوِيٌّ
وكأن,وكأَنَّ
هذا,هذا
إنما,إِنما
تامر,تامرٌ
ولابن,ولابِنٌ
الليث,الليث
النحو,النَّحْوُ
القصد,القَصْدُ
نحو,نَحْوَ
الشيءوأنحى,الشيءوأَنْحَىْ
عليه,عليه
وانتحى,وانْتَحَى
عليه,عليه
إذا,إِذا
اعتمد,اعتمد
عليه,عليه
ابن,ابن
الأعرابي,الأَعرابي
أنحى,أَنْحَى
ونحى,ونَحَى
وانتحى,وانْتَحَى
أي,أَي
اعتمد,اعْتَمَدَ
على,على
الشيءوانتحى,الشيءوانْتَحَى
له,له
وتنحى,وتَنَحَّى
له,له
اعتمدوتنحى,اعتمدوتَنَحَّى
له,له
بمعنى,بمعنى
نحا,نَحا
له,له
وانتحى,وانْتَحَى
وأنشد,وأَنشد
تنحى,تَنحَّى
له,له
عمرو,عَمْرٌو
فشك,فَشَكَّ
ضلوعه,ضُلُوعَه
بمدرنفق,بِمُدْرَنْفِقِ
الخلجاء,الخَلْجاء
والنقع,والنَّقْعُ
ساطع,ساطِعُ
وفي,وفي
حديث,حديث
ابن,ابن
أنه,أَنه
رأى,رأْى
رجلا,رجلاً
تنحى,تَنحَّى
في,في
سجوده,سُجُوده
فقال,فقال
لا,لا
تشينن,تَشِينَنَّ
صورتك,صُورَتَكَ
قال,قال
شمر,شمر
الانتحاء,الانْتحاء
في,في
السجود,السجود
الاعتماد,الاعْتِمادُ
على,على
الجبهة,الجبهة
والأنف,والأَنف
حتى,حتى
يؤثر,يُؤثِّر
فيهما,فيهما
ذلك,ذلك
الأزهري,الأَزهري
مناذر,مُناذر
الترح,التَّرَحُ
الهبوط,الهَبوط
قوله,قوله
اللسان,اللسان
خطأ,خطأ
وأنشد,وأَنشد
كأن,كأَنَّ
جرس,جَرْسَ
القتب,القَتَبِ
المضبب,المُضَبَّبِ
إذا,إِذا
انتحى,انْتَحَى
بالترح,بالتَّرَحِ
المصوب,المُصَوَّبِ
قال,قال
الانتحاء,الانْتِحاء
أن,أَن
يسقط,يَسْقُط
هكذا,هكذا
وقال,وقال
بيده,بيده
بعضها,بعضُها
فوق,فوق
أن,أَن
يسقط,يسقط
جبينه,جبينه
إلى,إِلى
الأرض,الأَرض
ويشده,ويشدَّه
ولا,ولا
يعتمد,يعتمد
على,على
جبينه,جبينه
قال,قال
الأزهري,الأَزهري
شمر,شمر
وكنت,وكنت
سألت,سأَلت
ابن,ابن
فدعا,فدَعا
بدواته,بدواته
فكتبه,فكتبه
بيدهوانتحيت,بيدهوانْتَحَيْت
لفلان,لفلان
أي,أَي
عرضت,عَرَضْت
له,له
ملحان,مِلْحان
فانتحى,فانْتَحَى
له,له
عامر,عامر
بن,بن
الطفيل,الطُّفَيل
فقتله,فقَتَله
أي,أَي
عرض,عَرَضَ
له,له
وقصدوفي,وقَصَدوفي
الحديث,الحديث
فانتحاه,فانْتَحاه
ربيعة,رَبيعَةُ
أي,أَي
اعتمده,اعْتَمَدَه
بالكلام,بالكلام
وقصدهوفي,وقَصَدهوفي
حديث,حديث
الخضر,الخضر
عليه,عليه
السلام,السلام
وتنحى,وتَنَحِّى
له,له
أي,أَي
اعتمد,اعْتَمَد
خرق,خَرْقَ
السفينةوفي,السًّفينةِوفي
عنها,عنها
فلم,فلم
أنشب,أَنْشَبْ
حتى,حتى
أنحيت,أَنْحَيْتُ
عليهاوقال,عليهاوقال
ابن,ابن
الأثير,الأثير
قد,قد
تنحى,تَنحَّى
في,في
برنسه,بُرْنُسِه
وقام,وقامَ
الليل,الليلَ
في,في
حندسه,حِنْدِسِه
أي,أَي
تعمد,تَعَمَّدَ
العبادة,العِبادة
وتوجه,وتوجَّه
لها,لها
وصار,وصار
في,في
ناحيتها,ناحِيتها
وتجنب,وتَجَنَّب
الناس,الناس
وصار,وصار
في,في
ناحية,ناحية
منهم,منهم
وأنحيت,وأَنْحَيْتُ
على,على
حلقه,حَلقه
السكين,السِّكين
أي,أَي
عرضت,عَرَضْتُ
وأنشد,وأَنشد
ابن,ابن
بري,بري
أنحى,أَنْحَى
على,على
ودجي,وَدَجَيْ
أنثى,أُنْثَى
مرهفة,مُرَهَّفةً
مشحوذة,مَشْحُوذةً
وكذاك,وكذاكَ
الإثم,الإثْمُ
يقترف,يُقْتَرَفْ
وأنحى,وأََنْحَى
عليه,عليه
ضربا,ضرباً
أقبل,أَقبَلَ
وأنحى,وأَنْحَى
له,له
السلاح,السِّلاح
ضربه,ضَرَبه
بها,بها
أو,أَو
طعنه,طَعَنَه
أو,أَو
رماه,رَماه
وأنحى,وأَنْحَى
له,له
بسهم,بِسَهْم
أو,أَو
غيره,غيره
من,من
السلاحوتنحى,السلاحوتَنَحَّى
وانتحى,وانْتَحى
اعتمد,اعْتَمَدَ
يقال,يقال
انتحى,انْتَحَى
له,له
بسهم,بسهم
ونحا,ونَحا
عليه,عليه
بشفرته,بشُفْرته
ونحا,ونحا
له,له
بسهم,بسهم
ونحا,ونحا
الرجل,الرَّجل
وانتحى,وانْتَحَى
مال,مالَ
على,على
أحد,أَحد
شقيه,شِقَّيْهِ
أو,أَو
انحنى,انْحَنى
في,في
قوسهوأنحى,قَوْسِهوأَنْحَى
في,في
سيره,سَيره
أي,أَي
اعتمد,اعْتَمَد
على,على
الجانب,الجانب
الأيسر,الأَيسر
قال,قال
الأصمعي,الأَصمعي
الانتحاء,الانتحاء
في,في
السير,السير
الاعتماد,الاعْتماد
على,على
الجانب,الجانب
الأيسر,الأَيسر
ثم,ثم
وجه,وجه
قال,قال
رؤبة,رؤبة
منتحيا,مُنْتَحِياً
من,مِنْ
نحوه,نَحْوِه
على,على
وفق,وُفَقْ
ابن,ابن
سيده,سيده
والانتحاء,والانْتِحاءُ
اعتماد,اعْتِمادُ
الإبل,الإِبل
في,في
سيرها,سيرها
على,على
الجانب,الجانب
الأيسر,الأَيسر
ثم,ثم
صار,صار
الانتحار,الانْتِحار
الميل,المَيلُ
والاعتماد,والاعْتماد
في,في
كل,كل
وجه,وجه
وأنشد,وأَنشد
ابن,ابن
إذا,إذا
ما,ما
انتحاهن,انْتحاهُنَّ
شؤبوبه,شُؤْبُوبُه
أي,أَي
اعتمدهنونحوت,اعْتَمَدهنونَحَوْتُ
بصري,بَصَرِي
إليه,إليه
أي,أَي
صرفتونحا,صرَفْتونَحا
إليه,إليه
بصره,بصَره
ينحوه,يَنْحُوه
وينحاه,ويَنْحاه
صرفهوأنحيت,صرَفهوأَنْحَيْتُ
إليه,إليه
بصري,بصَري
عدلته,عَدَلْتُه
وقول,وقول
طريف,طريف
العبسي,العبسي
نحاه,نَحاهُ
للحد,لِلَحْدٍ
زبرقان,زبْرِقانُ
وحرث,وحرِثٌ
وفي,وفي
الأرض,الأَرض
للأقوام,لِلأَقْوامِ
بعدك,بَعْدَكَ
غول,غُولُ
أي,أَي
صيرا,صَيَّرا
القبرونحيت,القبرونَحَيْتُ
بصري,بَصَري
إليه,إليه
صرفته,صَرَفْته
التهذيب,التهذيب
شمر,شمر
انتحى,انْتَحى
لي,لي
ذلك,ذلك
الشيء,الشيءُ
إذا,إذا
اعترض,اعتَرَض
له,له
واعتمده,واعتمدَه
وأنشد,وأَنشد
للأخطل,للأَخطل
وأهجرك,وأَهْجُرْكَ
هجرانا,هِجْراناً
جميلا,جَمِيلاً
وينتحي,ويَنْتَحي
لنا,لنا
من,من
ليالينا,لَيالِينا
العوارم,العَوارِمِ
أول,أَوَّلُ
قال,قال
ابن,ابن
الأعرابي,الأَعرابي
ينتحي,يَنْتَحي
لنا,لنا
يعود,يَعودُ
لنا,لنا
والعوارم,والعَوارِمُ
القباح,القِباحُ
ونحى,ونَحَى
الرجل,الرجلَ
صرفه,صَرَفَه
قال,قال
العجاج,العجاج
لقد,لقد
نحاهم,نَحَاهُم
جدنا,جَدُّنا
والناحي,والناحي
ابن,ابن
سيده,سيده
والنحواء,والنُّحَواء
الرعدة,الرِّعْدة
وهي,وهي
أيضا,أَيضاً
التمطي,التَّمَطِّي
قال,قال
شبيب,شَبِيب
بن,بن
البرصاء,البَرْصاء
وهم,وهَمٌّ
تأخذ,تأْخُذُ
النحواء,النُّحَواءُ
منه,منه
يعل,يُعَلُّ
بصالب,بصالِبٍ
أو,أَو
بالملال,بالمُلالِ
وانتحى,وانْتَحى
في,في
الشيء,الشيء
جدوانتحى,جَدَّوانتحى
الفرس,الفرَس
في,في
جريه,جَرْيه
أي,أَي
جدوالنحي,جَدَّوالنَّحْيُ
والنحي,والنَّحْيُ
والنحى,والنَّحَى
الزق,الزِّقُّ
وقيل,وقيل
هو,هو
ما,ما
كان,كان
للسمن,للسمْن
خاصة,خاصة
الأزهري,الأَزهري
النحي,النِّحْيُ
عند,عند
العرب,العرب
الزق,الزِّقُ
الذي,الذي
فيه,فيه
السمن,السمن
ومنه,ومنه
قصة,قِصَّةُ
ذات,ذاتِ
النحيين,النِّحْيَيْنِ
المثل,المَثَلِ
المشهور,المشهور
أشغل,أَشْغَلُ
من,مِن
ذات,ذاتِ
النحيين,النِّحَيَيْن
وهي,وهي
امرأة,امرأَة
من,من
تيم,تَيْمِ
الله,الله
بن,بن
ثعلبة,ثعْلَبةَ
وكانت,وكانت
تبيع,تَبِيع
السمن,السمن
في,في
الجاهلية,الجاهلية
فأتى,فأَتى
خوات,خَوَّاتُ
بن,بن
جبير,جُبَيْر
الأنصاري,الأَنصاري
يبتاع,يَبتاع
منها,منها
سمنا,سَمناً
فساومها,فساوَمَها
فحلت,فحلَّت
نحيا,نِحْياً
مملوءا,مَمْلُوءاً
فقال,فقال
أمسكيه,أَمْسِكِيه
حتى,حتى
أنظر,أَنظر
غيره,غيره
ثم,ثم
حل,حلَّ
آخر,آخر
وقال,وقال
لها,لها
أمسكيه,أَمسكيه
فلما,فلما
شغل,شَغل
يديها,يديها
